"address","lpTokens","hopUserTokens","earlyMultiplier","volumeMultiplier","totalTokens"
"0x4fe8934aca7483be8a64e295d962b6e536941395","0","473306757675058360662","1.488168877397019","1","473306757675058360662"
"0x4fe939a618f8cbe76d124844d56501e9dbf95fd3","175679688217360891","1032410422787620301981","1.0820333289695867","3","1032586102475837662872"
"0x4fea941570ea829cb16678da55169c3bc988c383","0","456571326260072527932","1.4355494127945454","1","456571326260072527932"
"0x4feacdc3fc44f92f7a39d3ab2ab6806ad6308103","0","1401030976411286864214","1.4683716649261953","3","1401030976411286864214"
"0x4feb2308b7a26029f5304e2d1b79c90e4ebd0d8b","0","855054692642986393855","1.344229467918519","2","855054692642986393855"
"0x4ff43de2f698fa27fbbcd5be8c54cdbefddaf5b4","0","358275060020194316944","1.1264867556267697","1","358275060020194316944"
"0x4ff670075a9fdf1c3da1e5da2049b567e2c22328","0","1428393569482219919274","1.4970494436625228","3","1428393569482219919274"
"0x4ff8ee06d2603efe4d382dcf7c26b0e5fc234ffc","0","1598651200747170164498","1.675490524335328","3","1598651200747170164498"
"0x4ffa326ce41a291074c6f268a3522e1b6f24d24e","0","1399045139892552733396","1.466290378984357","3","1399045139892552733396"
"0x4ffaa20f217d5117b57fd6ff0e70e069029f5553","22464733730991929205","539000317793477572675","1.694722259592249","1","561465051524469501880"
"0x4fface9865bdcbc0b36ec881fa27803046a88736","0","1569280821004095457301","1.6447084544675215","3","1569280821004095457301"
"0x4ffad6ac852c0af0aa301376f4c5dea3a928b120","8688278823711672817932","1565449790120893973076","1.6406932847167717","3","10253728613832566791008"
"0x4ffb72b66eba24521736924f87dfe10677d82286","829413965324774246326","1616285577926177678512","1.6939724995480405","3","2445699543250951924838"
"0x4fff3b98e2079dd66c2f3bc86742009399f59d41","0","1368895990196219342883","1.4346921075106516","3","1368895990196219342883"
"0x4fffbb9905d14794cb18d192e8056c6aa7cba3c4","0","1283560279018114916340","1.3452547271743374","3","1283560279018114916340"
"0x50004f74e2ba3fcc52e3ed419410a6fa2d82175d","1087430817040407566001","1476693999445685338669","1.5476714384336683","3","2564124816486092904670"
"0x50008347034a1e4d1b4ebac6b56a8af31b47b761","0","1509447542518769208398","1.5819992837020498","3","1509447542518769208398"
"0x50017fc607da965b6dd12f61c8a6560dfe2df927","0","1292685786676774985113","1.3548188532355372","3","1292685786676774985113"
"0x500262e38363edb3bcb07b0484306d2a885c6006","0","688097425557106233247","1.0817563416600455","2","688097425557106233247"
"0x50062d01a9a33e27e213354da04bd139744077f8","0","961865315941564141756","1.5121461971757912","2","961865315941564141756"
"0x50088f33ea29b7d0bc57011c95347436027b55c6","0","643604029689083346620","1.0118083788359495","2","643604029689083346620"
"0x500e5eb0cf12736f237604bb90ee996a24def620","336034937439966074","1069229911992937906283","1.6809338256926543","2","1069565946930377872357"
"0x50115c1eaf8a4fcd472c19f5940dc8732184d101","0","431856067512854332600","1.3578398126927111","1","431856067512854332600"
"0x501468f413a89022af4a5022d6d33df038d735de","0","1330844171282663412885","1.3948113242643818","3","1330844171282663412885"
"0x5014906b3989473eb581ffc6eeac0ac8baca5062","0","1500718519099641667867","1.572850698933456","3","1500718519099641667867"
"0x5014f03a4114adeed45c756a706d55ad763dfa17","0","1471060523273011229693","1.5417671886873991","3","1471060523273011229693"
"0x501783e585936116220b5028c4c22dc9fdb991bc","24762602721460644769","1499935911706975818200","1.5720304754412562","3","1524698514428436462969"
"0x501858cf115ab89ac86c31c0080cc58ddab7c620","307733480148453229","508824382770082882656","1.599843226871992","1","509132116250231335885"
"0x501c55d242422811440b6866c7d9a7e74a73bcd7","0","942494433473560724077","1.481693278482848","2","942494433473560724077"
"0x5021a34581b3dcac9a78c693e032e5a15590cb98","0","852537485889563565538","1.340272173111639","2","852537485889563565538"
"0x502333031dd61a1a288da07755e303a52185d42a","0","1424248060439613953340","1.4927046803294166","3","1424248060439613953340"
"0x502629786d3ad7970b16bfe6947cc03115ec906f","0","1291203652454605113269","1.3532654800895514","3","1291203652454605113269"
"0x5027310081e318d4521abd4967be4515ad8a023d","62676396268202606028","476193855212923059016","1.4972464758724024","1","538870251481125665044"
"0x5027b328022b83f5927bc6975202ce6d2e1b1326","0","1323122936200604964929","1.3867189672761233","3","1323122936200604964929"
"0x502803dbc881984a493c45742658682935c9a431","0","1319307408572608036407","1.3827200459460292","3","1319307408572608036407"
"0x502b69542619449a77a981521aa930fe5af654ba","0","937820483441680136193","1.4743453726488807","2","937820483441680136193"
"0x502bb5979a85d2721d5025569164516f45c6c01d","0","1486368644683488987721","1.557811096424523","3","1486368644683488987721"
"0x502c51364bf3234cabb5ec018e698bb7e88e2d37","0","1439585730133525619598","1.5087795565910573","3","1439585730133525619598"
"0x502cfab0b3b64418bfad8dc616957158a92959e8","0","868374854151591351521","1.3651700624458176","2","868374854151591351521"
"0x502f07431c5b36b5b26edb0a5834a4692f04c096","4372932852603713659449","1601422445989337220686","1.6783949697463658","3","5974355298593050880135"
"0x50331dea32bb0e3127224494104d765bceb81cfe","0","1339779840813858727551","1.4041764876102776","3","1339779840813858727551"
"0x503320b34005299be0a0661c435c72e0203fb623","13344064203786830","1006248372635170935106","1.5819206960437309","2","1006261716699374721936"
"0x5034a9a16ca49dfa07885c52a803b3a4cd0779e9","0","883336314077504334061","1.388690938348304","2","883336314077504334061"
"0x50356d54f654d66639fd166e531fe2a40032a7a7","139654229210128638037","502316302990692081530","1.5793805530938259","1","641970532200820719567"
"0x5037e7747faa78fc0ecf8dfc526dcd19f73076ce","170731427596103925159","1420855840752604331057","1.4891494132771717","3","1591587268348708256216"
"0x5039ed981cedfcbbb12c4985df321c1f9d222440","0","1551051602342606667390","1.6256030466593105","3","1551051602342606667390"
"0x503b3f76bed8dba9a028690d3bb3d7ac0d478f9f","0","1066847015618760525223","1.6771876799165701","2","1066847015618760525223"
"0x503d4578c73a01fdd6e186edc31a3b3137ee1934","0","1279864556248404996646","1.3413813691345564","3","1279864556248404996646"
"0x503f5ac7b078c767650b4d50b763873219bd6b34","0","438068012093206044341","1.3773713795733622","1","438068012093206044341"
"0x5040170fa921b5e9c1c68ee1199b37bc7fb8987c","7365561641657885956","1288288771855433775122","1.350210495474272","3","1295654333497091661078"
"0x504442dbe76b5740ff239cfb9ce58bed2e8fc30b","0","1358055569240960054872","1.423330640680455","3","1358055569240960054872"
"0x50467690132b0ba0acf3367aa70ea6b1e484b62b","0","1357268049925853258536","1.42250526917379","3","1357268049925853258536"
"0x5046b25ec2b42e9c8554f9cc94b056e57a13aeb8","51861763717670622222","531044922158803226318","1.6697089421212352","1","582906685876473848540"
"0x5048e15b9730d2bac56ca2a6d0d3640643dcec97","1469399036541250590","441363170146147633816","1.387731999997587","1","442832569182688884406"
"0x504a6ad3116525d2fa9049f378189d50c522ae81","71659797588502078935","456808633513002034277","1.436295553141083","1","528468431101504113212"
"0x504afd735d03b6d4b1aabd101bc5fd2b34a17fcc","253234679197985359305","1669286986286413973637","1.7495214256943434","3","1922521665484399332942"
"0x504b6d087376d075f214ea14d74e8b7646b236dc","0","451912214327232393608","1.4209002550077008","1","451912214327232393608"
"0x504b90116b279a7b4ede186c8bf19859a0d0eb39","0","1614747186842301038965","1.6923601655488838","3","1614747186842301038965"
"0x504c11bdbe6e29b46e23e9a15d9c8d2e2e795709","0","1206447433001353722134","1.264435444803532","3","1206447433001353722134"
"0x504c584a69c580c2e8261d7d1c32dd09e8dc58af","0","877866223283315836667","1.380091421497505","2","877866223283315836667"
"0x5050449d77ed85812d30f0d2c4e14c463f9bfd14","0","942195292280319543066","1.481222999317687","2","942195292280319543066"
"0x5053f664e567ba6bd59514f2ff51bd39a6fef6ec","0","441642702024018930279","1.3886109028109164","1","441642702024018930279"
"0x5059b345419cff92994878893edd4de03ce1265e","139659283282761436","332846216623777806798","1.0465335060331311","1","332985875907060568234"
"0x505adf3404a6520f0d098ba80b6447910bd33fea","0","1257237363405723416737","1.3176665980935052","3","1257237363405723416737"
"0x505d647645669b7a9c61973dd59c71050ec47fcb","0","835017221367055740620","1.3127286065310204","2","835017221367055740620"
"0x505e7af16c58e0a0adbceeae2f89cd976c27e6cf","168986659360391514995","1366897950620170791021","1.4325980319703764","3","1535884609980562306016"
"0x506689bb72a6068f5e0875bb02011397c3c380f0","1852400856481142377","381847542103469354467","1.2006032427262678","1","383699942959950496844"
"0x5066aaa6bb0577c78cae66d398ad85efd605d91f","0","853430918532303909752","1.3416767364644926","2","853430918532303909752"
"0x5066c2714d6b44d5e3a502446516d736b7e1a7e8","0","461256865358962206668","1.4502816627523658","1","461256865358962206668"
"0x506808b6b7edbf6a1cc30e636a812539e3f731d0","34890397715552248291","1422157116455521963393","1.4905132349217975","3","1457047514171074211684"
"0x5069304255ff9b5f0d57b59f79a8865b4e622279","0","1560993064742379687357","1.636022346404665","3","1560993064742379687357"
"0x50693e63a0abb825b1ba99564954d45b6e45a632","215481070230237120190","1509715587661349098485","1.5822802124601658","3","1725196657891586218675"
"0x506ac1d1bd4e32f4ed85d1df33d267e06533dc67","44264463705692761467","884716461951700427532","1.3908606655698983","2","928980925657393188999"
"0x506ade0a94949db63047346d3796a01c09384198","0","1398087852258079800372","1.4652870792277415","3","1398087852258079800372"
"0x506c4c4325b133b9dc277b00b58b01c606ac6ddd","0","1619688158699586225824","1.6975386256932978","3","1619688158699586225824"
"0x506cc4485a7fd42fea6f2acc97d7de697b88419d","0","1078091147991101963215","1.129909702619716","3","1078091147991101963215"
"0x506cd09e62986cc920c2fedf3de638d75811cc43","0","490830475893032493923","1.5432668696512684","1","490830475893032493923"
"0x506e18b04a8fa605fc309510af779a4f0c1dc84c","23853389392207507988","443752257589235040214","1.3952437574794516","1","467605646981442548202"
"0x5070abdfc9c4514fd7a36e83fdd29662db320148","0","1054215367488561291171","1.10488633043295","3","1054215367488561291171"
"0x50711245990a647df223a7231d858a141e0fe9da","0","1614507884120879933527","1.6921093607191615","3","1614507884120879933527"
"0x50760aa9c753de1efdb3c9a9682fa579576a417e","0","467061504120653802873","1.4685325805970932","1","467061504120653802873"
"0x507b3fede7619ad8c9bcfcd0ee5086bf2679f2ae","0","455476223385029137964","1.4321061954946428","1","455476223385029137964"
"0x507ff22431e1428c689ed3b2bc8e117b96434eb4","0","1296107017405701484253","1.3584045257482167","3","1296107017405701484253"
"0x508146d72c8e32e1ae342fb5ba025ceac2b1d205","0","527394570714348845580","1.6582315243089847","1","527394570714348845580"
"0x50856959952516c0183c3570fbddcf071a81826a","820195475185647669","1370930600569816337231","1.436824511627374","3","1371750796045001984900"
"0x5086ffd7ae88071843838134813654df021cad15","0","1289165089518418751623","1.351128933429939","3","1289165089518418751623"
"0x5087f3a0412f794220f5d3370aa85868562c86d5","0","1293855207961667361260","1.356044482866865","3","1293855207961667361260"
"0x5089694172bec2dc12ed54da0648b0da8c9e26b4","0","590726711327805090040","1.8573601424230377","1","590726711327805090040"
"0x508a12de0a61b2c3e60da7b19185722eda5c2715","22008399569456076865","473501827511581490129","1.4887822150579022","1","495510227081037566994"
"0x508da5b3b5f19be4d8871732e5010b5282eb1744","0","1116179499327812362964","1.1698287742235698","3","1116179499327812362964"
"0x508db43391a58deefddd065ac0f2849382019416","0","1132514519523605968871","1.1869489387348071","3","1132514519523605968871"
"0x508eb78e4d6c11290ab87dc10819b1ac2ba1425e","504417386720580","1380696308244747928352","1.4470596089801482","3","1380696812662134648932"
"0x508f5587e20dba23ae0e2a4577709af23c6537cd","0","429175424215086838324","1.3494113466662885","1","429175424215086838324"
"0x5091b64caec99a0d06be07c4ed9cb361caf01bad","0","977353912127353281604","1.0243305218337146","3","977353912127353281604"
"0x5093297f73c84fb0885989ecaf9e2a7abd283a23","2182946507668483222","392561033354609272751","1.234288551439222","1","394743979862277755973"
"0x509aaf71f59b61f6e2184f8c2db7da0bacf6d53a","113319744826665206","1522405692785181573406","1.5955802687062457","3","1522519012530008238612"
"0x509c34f1d27f240c3cda3711232583d4ba4d7146","0","1307994905821498578308","1.3708638066630994","3","1307994905821498578308"
"0x50a0e68971191a9dfc40f222f8a9160741f1886c","0","1499850643803351891850","1.5719411091276507","3","1499850643803351891850"
"0x50a2b74e921bd5e7f50cb775aab68c3e7b7dd75b","0","1149731383295130757216","1.2049933327179847","3","1149731383295130757216"
"0x50a2ef2cb91b63a1e164f6a6c6db9f0eae34ec26","0","1503725191249428691044","1.5760018870690524","3","1503725191249428691044"
"0x50a43c8db514085bcdc44002f5ae43e3dbb4ac99","0","932889936628117444574","1.4665940716189358","2","932889936628117444574"
"0x50a63bb21398d63eaa493c7b627ba28de1fd008b","1961981140397048999","524315562831739566131","1.6485505222318815","1","526277543972136615130"
"0x50a6606d425815dcd96d3727218ccb939abe7e4c","0","462510595187626787946","1.4542236341724397","1","462510595187626787946"
"0x50abe5dbc77088f4d831c296826a028e808c1ab8","4979105049613441081","911218611567328556054","1.4325246325453855","2","916197716616941997135"
"0x50adbb11a9bafd2cd214810f4333a9a0de335d88","0","1222779613491986138072","1.2815526331189064","3","1222779613491986138072"
"0x50aebfebcf000a86d9021600d53de5089aca67a0","184042708482246158","849067084770368545964","1.334816363687917","2","849251127478850792122"
"0x50af501330779f5eea34ec80d6d9a88dea9a5776","0","523312161967059046220","1.6453956339608884","1","523312161967059046220"
"0x50af7c698325a798bf926a2665ea1a01fce871a0","0","1397189584441686737385","1.4643456360824334","3","1397189584441686737385"
"0x50b56579482f42f4625cf68b46f91444498caaaa","0","1470079290016638540165","1.540738792360266","3","1470079290016638540165"
"0x50b7a3f9100930f3edd665eeb7bd7de6bbf285b7","0","326456266020799491065","1.0264422534548505","1","326456266020799491065"
"0x50b7cb0600ed90f1dda880f2722f49a4bbdf1890","0","1241694582575507407416","1.301376752009083","3","1241694582575507407416"
"0x50c0eb0ad5ab6c136c51109b90283a12062d34bf","0","380856203589991527781","1.197486280843092","1","380856203589991527781"
"0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b","20954840637110378181","1373101248170392074537","1.439099491613462","3","1394056088807502452718"
"0x50c49f71b39c66238448a26ad523c8766fb9db95","0","464846060810733601324","1.461566794180572","1","464846060810733601324"
"0x50c5de86e4ae60ad57cd2d1bcf36373b0028b576","12003719791231976384","1028260539064090561963","1.0776839806860976","3","1040264258855322538347"
"0x50c6ecb9b15eae042dfc14a3ddf44d366b46f062","0","1356257920750745610991","1.4214465880428113","3","1356257920750745610991"
"0x50c716d98898bdb512dd7c5ba0aadaf4a70cc672","0","1219114858858290650669","1.2777117317015736","3","1219114858858290650669"
"0x50cf9e9854da4302babee8f8134736e85cb5d696","0","1290584136236737185501","1.3526161867651385","3","1290584136236737185501"
"0x50d12e5f8a4947fd2e62d0654e713829cb400db5","0","558962383385060448059","1.7574868921698097","1","558962383385060448059"
"0x50d2dec635c48f5e8cede341df87c651c6cd5318","81430375189820","814047149983504028449","1.2797616067114022","2","814047231413879218269"
"0x50d36f27872f637ec9ecb4eedff300df44a608ab","0","1598230387141797304487","1.6750494842835744","3","1598230387141797304487"
"0x50d52d86458f73005858a9345cf4ce89e5a6f410","133876665760180487949","1604679818055584082232","1.681808907713998","3","1738556483815764570181"
"0x50d5a4ec89616b7524f02b423c874b41445c5a9c","0","395590845264020716397","1.2438148717691937","1","395590845264020716397"
"0x50d84a38eed106d692840a20a20aba6df6890d52","0","484458881041884369729","1.5232333311414052","1","484458881041884369729"
"0x50d8e6010eae4a66d3fe3f4b4771d36db1823d1b","0","1377014860749632045190","1.4432012123574065","3","1377014860749632045190"
"0x50daf20699e6d747760e94172b54564b63f47d79","0","937124730094259709518","1.4732515804504955","2","937124730094259709518"
"0x50e13f1c5348075353819162d6539eb90358a77a","219795409153030453614","503566054673838051701","1.583310016447504","1","723361463826868505315"
"0x50e154ad82b3d9bfcfba58e4a6f45438e1f69cda","0","1244061131457810854033","1.3038570492908308","3","1244061131457810854033"
"0x50e20d00f4d6d0203a3a4c50eac893fa8c1097bb","0","923235936814323841006","1.451417041255102","2","923235936814323841006"
"0x50e2a5a78095dd58ef02b4b29220b3ec0761a883","0","939966379558080710990","1.4777189308780523","2","939966379558080710990"
"0x50e3cda0ccbdec9dbeca836e358e3db0452bf5e2","0","1479376638211944643856","1.5504830184900191","3","1479376638211944643856"
"0x50e4fe38bea0a1d2924c53ee886c837695eada1e","0","940514826398130662256","1.4785811428632332","2","940514826398130662256"
"0x50e65360e6739d25052178c36cf8df4dc255a055","0","1427712500736263419763","1.4963356392818439","3","1427712500736263419763"
"0x50e7cc8647a8d9b7631a7076a3ae02d5d6e037cb","21012666033745668687","462412228824160361103","1.4539143511159025","1","483424894857906029790"
"0x50f11839f097a4477b6ff17e8370cc6719518cb4","0","962680720649695121467","1.513428092996468","2","962680720649695121467"
"0x50f12171c76c8e78b37170b2fa483b9d18f4dc6e","0","1314598755297023393146","1.37778507079827","3","1314598755297023393146"
"0x50f1336d61219ec810c624728eb85dfe6fd84683","0","1182073629612571312905","1.2388901122126388","3","1182073629612571312905"
"0x50f27cdb650879a41fb07038bf2b818845c20e17","0","1259193881887388041222","1.319717156824005","3","1259193881887388041222"
"0x50f2d1d2fb182aac010887ce5a5233672cfe0667","1688626431094808338","382636263816257001575","1.2030831378193856","1","384324890247351809913"
"0x50f74ecb0d69317daed1dc13101cdaa3552c424d","0","1389245547627657292119","1.456019768375546","3","1389245547627657292119"
"0x50f82abde114a4b35fd9c7a6c2214c5cb05a67ba","0","1521599216519403913341","1.5947350290812543","3","1521599216519403913341"
"0x5100739f72caf71a30c02af20987ef3abcfe8cd8","0","1419370406332544606661","1.4875925813089672","3","1419370406332544606661"
"0x5102009e110466f69c1e82d0c64ef969339648d4","15523772777041626064","957265581987815208924","1.5049149662634123","2","972789354764856834988"
"0x51020a3e0c7a073de20e917a9b8eca184a77bc02","0","1593611568322730931719","1.6702086614941187","3","1593611568322730931719"
"0x51050ec063d393217b436747617ad1c2285aeeee","127094339875179603","1569940323340584163481","1.6453996558471893","3","1570067417680459343084"
"0x51064197a20a4b1b8ba92b747f4b56d6759fcfce","0","1237008378320453626855","1.296465304896184","3","1237008378320453626855"
"0x5106ded01d5197ee6d7c37e32f8d438899766fba","0","1311373924716947662272","1.3744052384264691","3","1311373924716947662272"
"0x510a11d32fd44d7eb04161994dec0478962860bc","129493345621253731","459117915007888362187","1.4435563851366364","1","459247408353509615918"
"0x510b0068c0756bbefcbaffb6567e467d661291fe","0","1361746495211410946420","1.4271989713623596","3","1361746495211410946420"
"0x510bd1a857df836c2ad57aa3a6fae396e011d958","0","1297410595572263133973","1.359770760524623","3","1297410595572263133973"
"0x510ec647c79c0210686c186ad5875be49a60d772","0","858099265902650204698","1.349015834367461","2","858099265902650204698"
"0x51102afca1fb28c349359643e2a28d8e40b97b8b","0","497809102492510951629","1.5652090345240732","1","497809102492510951629"
"0x51131cfb0cbb6b96a13de3ccdc3095b4e98c76dc","1508477982596163630","464980767725384352134","1.4619903390269167","1","466489245707980515764"
"0x51162ba5c1ef2c1514980a73ce646861771d9e2a","66266298398200263617","1508370833769950123916","1.5808708228437511","3","1574637132168150387533"
"0x5116562ffe78e5c6664b80cf050c09f8726a2c8c","0","1388756696221598074420","1.455507420279678","3","1388756696221598074420"
"0x51186d6c0309233d09d0d7b31745f31b6d117743","265061908474649086","466842245624401857956","1.4678431890662607","1","467107307532876507042"
"0x512045a2b56007ce5c08dc617a35ad84dd078a2d","0","1486560746900203786159","1.5580124320527446","3","1486560746900203786159"
"0x5123521b9524fc347619ca5cc65cc67040d98c79","31450424945252956077","1004220260325636242539","1.5787323054598514","2","1035670685270889198616"
"0x512686c1a8273b6d234602cf4606a233e6acd77e","1178666167730843447","1386615596904456527769","1.4532634088181065","3","1387794263072187371216"
"0x51273d142a5fd3590be59fe1319bc4f9ddccd373","0","869420198228990488020","1.366813445407217","2","869420198228990488020"
"0x512745f3b965e72deecaa6b3a6ef4c0b4fdd5caa","0","350371879144384767837","1.1016376115545576","1","350371879144384767837"
"0x512903cf5468616b32532d9e26991446c01a335f","179943327148911602308","1429136919869751886213","1.4978285232578648","3","1609080247018663488521"
"0x512ac3bc989fc48505f18170d297193708a329d8","34070505321005148887","1511660440327216333298","1.5843185446563108","3","1545730945648221482185"
"0x512e7baeee1a70732a7e00ae11317a358ad90f50","0","425578528301572078662","1.3381020034825513","1","425578528301572078662"
"0x512f63d08c9998f55740a3536976b8e809dc2f0c","0","1436633396125741639260","1.5056853183654813","3","1436633396125741639260"
"0x512fce9b07ce64590849115ee6b32fd40ec0f5f3","0","958516881438188773607","1.004588087454309","3","958516881438188773607"
"0x5130ade0be9ab09dcc495e84da513748125eddd8","2296615628528387185","397003189254841691042","1.2482555570905756","1","399299804883370078227"
"0x5130de2c6742086136471ed1ce19f540095b414d","0","423471620569546870747","1.331477474118659","1","423471620569546870747"
"0x51318c2f3e7d9735eae7e9c9838bb972742470e5","3524077996989667480515","1818734836011843352567","1.9061525006781905","3","5342812833001510833082"
"0x5134bdf46f32260a1cb4120aedce86ca228f8914","0","1328983512037386041359","1.392861232253678","3","1328983512037386041359"
"0x51358e76d223ddb98817a19877a3512ecaf7f631","0","463259484279369618825","1.4565782877261482","1","463259484279369618825"
"0x5139d3a4bb8be9fe84a756caebe16fe260929caf","0","1357749533448250773646","1.4230098952479604","3","1357749533448250773646"
"0x513aedace44cc9a0724ca276a8ceeee950903576","0","1399803686540136626246","1.4670853852494505","3","1399803686540136626246"
"0x513d44c88b9bb1a971e0a57c06810eeae4172ec0","0","784333626408654141893","1.2330490463001562","2","784333626408654141893"
"0x513f1b0d70a4d31b8dcc52b5e4ae11745f361759","0","1214360156309821850156","1.272728493918204","3","1214360156309821850156"
"0x5141e313dca2307b02c8bcfbdf73fcbaf051fe5c","0","1216967235894156921382","1.2754608830332905","3","1216967235894156921382"
"0x5142dd39df946dcbfefac8882041c835bc126174","0","1345508101739886026423","1.4101800779481783","3","1345508101739886026423"
"0x51431c7b44589cf434fcb76900c3dc3713f5b407","0","1435426598181024849453","1.504420515561583","3","1435426598181024849453"
"0x51447ce0a502366658168bf5aaf96f51d22adcee","0","388025666051180645050","1.220028470933124","1","388025666051180645050"
"0x51448923d8a215a5a8cd872a51f22c2f5c43b444","0","476290123776180272896","1.497549163035406","1","476290123776180272896"
"0x5145fdb71cc57af2f971fbfd5ba9ac2c3326f0dd","0","923807971115262288246","1.452316335031977","2","923807971115262288246"
"0x5146583b403cbf5430540e93d67f55ba5992cd52","15695042825740065455","430250406116172839240","1.3527912996946785","1","445945448941912904695"
"0x5154d83775fef12f12c1e662a7de753c2dc9a5a7","0","344827405983023784023","1.0842047051645645","1","344827405983023784023"
"0x51567c2ce33bf096e6133aff200968c46946ddf7","0","1266809664134542026884","1.3276989923767157","3","1266809664134542026884"
"0x515dde7097356cde89f25fbf3c728e3af3eec4db","0","1364289758178407683996","1.4298644765082626","3","1364289758178407683996"
"0x515fad9044494cd323b211c2f1eec80c1098f4f2","789918900738575571","1395009151370623079792","1.4620604002862778","3","1395799070271361655363"
"0x515fbf712a140c57aa3f23dc4e5786a12ecd5fdf","13607123004967746508","425599659801240030854","1.3381684450442417","1","439206782806207777362"
"0x5160f1d024953e2cd7886c2915678a25f706631d","0","1073697510116438833036","1.6879573261775933","2","1073697510116438833036"
"0x51639c16490d486fddfaa4f5c702f110b83798be","0","482661616295610783537","1.5175823797943648","1","482661616295610783537"
"0x5164cf3b0c8c0fdfe4bcc9cf4f1e8f7e39461a59","3087375491248723406","886921736047192133214","1.3943275717801131","2","890009111538440856620"
"0x5166e3a9a078529b919c9ac8b21258955b36dba7","0","1253924425216862993180","1.3141944232122365","3","1253924425216862993180"
"0x51691de4289a82e0d9dc109b0964b7746702a6fc","24233707466441067672","1603638912616432572454","1.6807179710548865","3","1627872620082873640126"
"0x5169a46cf0b99c0c1e8d078d3b9f9b6ed9a215ea","0","1442314379798274968089","1.5116393590641555","3","1442314379798274968089"
"0x516b2d73a67a15b765c7538124dd55cbca5dfea1","0","521733183565720955753","1.6404310175110919","1","521733183565720955753"
"0x516c23e3ca52e4f96b5c0a2146c8bd15c24d0bc1","346388440981948121","496638427644078741259","1.5615282041815148","1","496984816085060689380"
"0x516dfa7f3dae109f17fd18ded8863f6de6d3e7f4","0","368265488146800629921","1.15789861267043","1","368265488146800629921"
"0x516e8055a11ffa089826ed99341c082fdb150a8c","11073867149784544664","860253322973522947979","1.3524022224139323","2","871327190123307492643"
"0x517750948ad729fc150631ee52dc1219c8492d2e","543051635516641364","462027448774819406769","1.4527045274977373","1","462570500410336048133"
"0x517a84ad84c20af58d7faeb150e8cf73a9bfdf62","0","891390690065950014133","1.4013532038647913","2","891390690065950014133"
"0x517b692d3a07215aea8be7a13a00af1d38158211","0","1358955717402662586610","1.4242740545500505","3","1358955717402662586610"
"0x517c07288216fd840a49e49d49e2644c5ee5a29d","1095242688521247178219","1275386494706787601600","1.3366880691346168","3","2370629183228034779819"
"0x517cd3cb3c89d66bb278ac437aaf1f8b2834665c","12002736010593694678","1410727917172044919538","1.478534690076458","3","1422730653182638614216"
"0x517f331510b091289dcc3bde145516dd1e3a50e8","828600061354865785","319845074244542359614","1.0056553754219713","1","320673674305897225399"
"0x518192b4c626ef3d70dee189dffdd89f48b79528","3130175233000403604","590447230615792494603","1.8564814004851602","1","593577405848792898207"
"0x51845fad9e2afbc9f6f07cfd60fdba45df1e3c2d","87231116491457023803","1820080856258246536618","1.9075632175170845","3","1907311972749703560421"
"0x51854cf79ae44cbc1603a4e1ecb90c412cedc5ba","15516149280157580079","1144065020266738491721","1.199054615406117","3","1159581169546896071800"
"0x518647d7bb25c1b22f70b1344e26a06e7fb751c0","0","470808610204023657231","1.4803142138891419","1","470808610204023657231"
"0x5187451ba224040f088266b1d234fca41e776fda","6334671119244423701","438437979626436001060","1.3785346297481635","1","444772650745680424761"
"0x5189a6fc09228b73398ebca1e84eb636ff7b56a0","11573799965920406230","452379115579883454531","1.4223682837263822","1","463952915545803860761"
"0x518d55a8020af77979ac4629d65463d9b39088b9","1971226675358962023","1009088973198887188884","1.586386397497904","2","1011060199874246150907"
"0x518d9ec842cae3239f9d4831b0757197489331be","0","397066391881875118137","1.2484542784927015","1","397066391881875118137"
"0x518eacc1023e84be820f6876906cdc36eeec4c29","0","1246668556411692528105","1.3065898003756844","3","1246668556411692528105"
"0x519603affef87c5024aade20d89a477d4a7a5513","116950473874357204095","440055358004773585117","1.3836199832247122","1","557005831879130789212"
"0x51983a6436dd9cd3136b0987508d3460839dc257","0","424589645749314796077","1.3349927636210732","1","424589645749314796077"
"0x51993c9b74fc77171a182cefb140c004cf6d536b","488904778304758559","1381824784051167663973","1.4482423250846457","3","1382313688829472422532"
"0x519ae0c11f21f217ad4a7e4eb09e3bbe0e8ffd9d","0","409440637368116560024","1.287361322846667","1","409440637368116560024"
"0x519bc13d6e365406b09ae4602515e0fc7bdf7ec2","38595378079594499252","1583505940265126209215","1.6596173054528132","3","1622101318344720708467"
"0x519e19eac9ead404343c68224dd2a22c5c25f992","0","1083551594020913914792","1.1356326055126789","3","1083551594020913914792"
"0x519e68bfacaa9d1a65ff81e997e2a803933c5f8c","0","1371141736485989945504","1.4370457958116478","3","1371141736485989945504"
"0x519ebedcb61498e2ebabe8d8b9ff8b168fa5fb3b","0","1253533313392500355978","1.3137845125604515","3","1253533313392500355978"
"0x51a418f72115b30d092f2a2fa271b74cf21c528b","0","1509796058765713996372","1.582364551415895","3","1509796058765713996372"
"0x51a4d3e9b4edcc0395cbcc7b908a22d5ee92a235","0","468342850721584122287","1.4725613845424028","1","468342850721584122287"
"0x51aa3fac412e220f11c48962abe23af2ff6219d6","0","566821958157741655723","1.782198930138025","1","566821958157741655723"
